,fighter_id,fighter,peak_elo,current_elo,fights,win_streak,weight_class,last_fight_date
1834,jonavin_webb,Jonavin Webb,788.7,770.1,2,0,,2016-02-21
1835,eric_shelton,Eric Shelton,788.6,767.8,6,0,,2019-03-23
1836,caros_fodor,Caros Fodor,788.6,788.6,1,0,,2013-02-23
1837,yizha,Yizha,788.1,774.3,4,0,Featherweight,2026-01-31
1838,aj_fletcher,Aj Fletcher,788.0,773.2,4,0,Welterweight,2023-09-23
1839,nissen_osterneck,Nissen Osterneck,787.9,787.9,1,0,,2009-04-01
1840,bobby_hoffman,Bobby Hoffman,787.8,767.7,2,0,,2001-11-02
1841,kimo_leopoldo,Kimo Leopoldo,787.8,772.7,6,0,,2004-06-19
1842,ivan_erslan,Ivan Erslan,787.7,755.4,3,0,Light Heavyweight,2025-09-27
1843,jarno_errens,Jarno Errens,787.5,772.7,4,0,Featherweight,2024-08-10
1844,elizabeth_phillips,Elizabeth Phillips,787.3,774.1,4,0,,2016-08-20
1845,roger_hollett,Roger Hollett,787.1,770.3,2,0,,2013-05-18
1846,devin_powell,Devin Powell,787.1,769.2,4,0,,2018-11-17
1847,mike_jackson,Mike Jackson,787.0,763.9,3,0,Welterweight,2022-10-15
1848,marcin_held,Marcin Held,786.8,775.3,4,1,,2017-10-21
1849,quang_le,Quang Le,786.7,762.5,4,0,Bantamweight,2025-09-13
1850,marcus_buchecha,Marcus Buchecha,786.7,770.6,3,0,Heavyweight,2026-04-25
1851,azunna_anyanwu,Azunna Anyanwu,786.7,786.7,1,0,,2017-09-16
1852,dakota_hope,Dakota Hope,786.7,786.7,1,0,Lightweight,2026-04-04
1853,edgar_garcia,Edgar Garcia,786.7,726.1,4,0,,2016-01-02
1854,roxanne_modafferi,Roxanne Modafferi,786.6,753.5,12,0,Women's Flyweight,2022-02-12
1855,barb_honchak,Barb Honchak,786.5,763.7,2,0,,2018-07-06
1856,motonobu_tezuka,Motonobu Tezuka,786.5,769.7,2,0,,2013-02-16
1857,hernani_perpetuo,Hernani Perpetuo,786.4,770.8,2,0,,2014-07-26
1858,antonio_mckee,Antonio Mckee,786.4,786.4,1,0,,2011-01-01
1859,nam_phan,Nam Phan,786.4,744.9,8,0,,2014-03-01
1860,allen_crowder,Allen Crowder,786.2,765.2,3,0,,2019-06-22
1861,isaac_thomson,Isaac Thomson,786.1,786.1,1,0,Featherweight,2025-12-13
1862,brock_jardine,Brock Jardine,786.1,765.3,2,0,,2013-02-23
1863,koji_oishi,Koji Oishi,786.1,767.7,2,0,,2005-06-04
1864,roman_bogatov,Roman Bogatov,785.9,785.9,1,0,,2020-07-11
1865,patchy_mix,Patchy Mix,785.9,772.0,2,0,Bantamweight,2025-10-04
1866,nikolay_veretennikov,Nikolay Veretennikov,785.8,778.6,5,1,Welterweight,2026-02-07
1867,harry_moskowitz,Harry Moskowitz,785.8,767.2,2,0,,1998-05-15
1868,jeff_hughes,Jeff Hughes,785.8,748.8,3,0,,2020-09-26
1869,john_allan,John Allan,785.8,770.8,2,0,Light Heavyweight,2021-11-06
1870,victor_valimaki,Victor Valimaki,785.8,764.2,2,0,,2007-04-21
1871,mizuto_hirota,Mizuto Hirota,785.7,745.7,7,0,,2018-12-01
1872,lukasz_brzeski,Lukasz Brzeski,785.7,727.7,7,0,Heavyweight,2025-07-19
1873,sarah_frota,Sarah Frota,785.7,766.8,2,0,,2019-07-27
1874,renzo_gracie,Renzo Gracie,785.6,785.6,1,0,,2010-04-10
1875,martin_day,Martin Day,785.6,729.6,4,0,,2021-02-06
1876,zelim_imadaev,Zelim Imadaev,785.6,750.8,3,0,,2020-09-05
1877,chris_haseman,Chris Haseman,785.6,785.6,1,0,,2002-07-13
1878,kyle_prepolec,Kyle Prepolec,785.5,739.9,4,0,Lightweight,2025-10-18
1879,gabriel_silva,Gabriel Silva,785.4,766.8,2,0,,2020-02-29
1880,james_toney,James Toney,785.4,785.4,1,0,,2010-08-28
1881,alen_amedovski,Alen Amedovski,785.4,723.8,4,0,Middleweight,2022-09-17
1882,tom_deblass,Tom Deblass,785.3,768.4,2,0,,2012-11-10
1883,jesse_ronson,Jesse Ronson,785.3,730.0,5,0,Lightweight,2022-10-01
1884,ali_alqaisi,Ali Alqaisi,785.2,766.8,2,0,,2020-10-10
1885,ashkan_mokhtarian,Ashkan Mokhtarian,785.2,765.4,2,0,,2017-11-18
1886,reese_andy,Reese Andy,785.2,768.7,2,0,,2008-12-27
1887,papy_abedi,Papy Abedi,785.2,757.7,4,0,,2013-08-28
1888,justin_levens,Justin Levens,785.2,762.0,2,0,,2006-06-28
1889,ronys_torres,Ronys Torres,785.2,771.7,2,0,,2010-03-31
1890,salim_touahri,Salim Touahri,785.2,761.2,3,0,,2019-08-03
1891,adrian_luna_martinetti,Adrian Luna Martinetti,785.1,785.1,1,0,Bantamweight,2026-04-25
1892,landon_quinones,Landon Quinones,785.1,766.5,2,0,Lightweight,2024-02-03
1893,nicolle_caliari,Nicolle Caliari,785.1,763.7,2,0,Women's Flyweight,2025-07-19
1894,yoji_anjo,Yoji Anjo,785.1,742.5,3,0,,2000-12-16
1895,domingo_pilarte,Domingo Pilarte,785.1,771.9,2,0,,2021-08-21
1896,darian_weeks,Darian Weeks,785.1,754.8,3,0,Welterweight,2022-09-10
1897,joe_giannetti,Joe Giannetti,785.0,785.0,1,0,,2018-07-06
1898,rayanne_dos_santos,Rayanne Dos Santos,785.0,754.3,3,0,Women's Strawweight,2025-05-31
1899,robert_ruchala,Robert Ruchala,785.0,766.5,2,0,Featherweight,2026-04-04
1900,jim_wallhead,Jim Wallhead,785.0,765.0,2,0,,2017-06-03
1901,julija_stoliarenko,Julija Stoliarenko,785.0,728.4,9,0,Women's Flyweight,2025-08-09
1902,justin_wren,Justin Wren,785.0,785.0,1,0,,2009-12-05
1903,kai_asakura,Kai Asakura,785.0,767.8,2,0,Flyweight,2025-08-16
1904,john_teixeira,John Teixeira,785.0,785.0,1,0,,2012-06-23
1905,alan_omer,Alan Omer,785.0,763.7,2,0,,2015-06-20
1906,townsend_saunders,Townsend Saunders,785.0,768.5,2,0,,1999-01-08
1907,nazareno_malegarie,Nazareno Malegarie,785.0,785.0,1,0,,2015-09-05
1908,enrique_marin,Enrique Marin,785.0,769.4,2,0,,2016-07-09
1909,alex_torres,Alex Torres,785.0,785.0,1,0,,2015-02-28
1910,sulangrangbo,Sulangrangbo,785.0,785.0,1,0,Bantamweight,2026-01-31
1911,jeff_joslin,Jeff Joslin,785.0,785.0,1,0,,2006-12-13
1912,marcin_wrzosek,Marcin Wrzosek,785.0,785.0,1,0,,2015-12-11
1913,julie_kedzie,Julie Kedzie,785.0,771.1,2,0,,2013-12-06
1914,brad_imes,Brad Imes,785.0,746.9,3,0,,2007-04-07
1915,danny_downes,Danny Downes,785.0,766.5,2,0,,2011-10-29
1916,mike_brown,Mike Brown,784.9,769.8,6,0,,2013-08-17
1917,estevan_payan,Estevan Payan,784.9,743.9,3,0,,2014-04-19
1918,luan_lacerda,Luan Lacerda,784.9,762.9,4,0,Bantamweight,2026-03-14
1919,zviad_lazishvili,Zviad Lazishvili,784.8,784.8,1,0,Bantamweight,2021-10-23
1920,assuerio_silva,Assuerio Silva,784.8,754.1,3,0,,2007-04-21
1921,oliver_enkamp,Oliver Enkamp,784.8,766.4,2,0,,2018-03-17
1922,rolando_dy,Rolando Dy,784.8,763.0,4,0,,2018-06-23
1923,amar_suloev,Amar Suloev,784.8,763.9,2,0,,2002-05-10
1924,danny_martinez,Danny Martinez,784.8,768.5,4,1,,2015-11-14
1925,cindy_dandois,Cindy Dandois,784.8,784.8,1,0,,2017-04-22
1926,darrius_flowers,Darrius Flowers,784.7,768.3,4,1,Lightweight,2026-04-04
1927,jason_dent,Jason Dent,784.5,768.5,4,0,,2009-11-21
1928,jessica_aguilar,Jessica Aguilar,784.4,750.5,5,0,,2019-03-30
1929,kevin_croom,Kevin Croom,784.4,753.3,3,0,Bantamweight,2022-04-16
1930,jesse_butler,Jesse Butler,784.4,769.4,2,0,Bantamweight,2024-06-08
1931,shanna_young,Shanna Young,784.3,765.2,4,0,Women's Flyweight,2022-11-05
1932,roberto_romero,Roberto Romero,784.2,761.7,2,0,Featherweight,2025-04-26
1933,kurt_holobaugh,Kurt Holobaugh,784.2,728.6,9,0,Lightweight,2025-05-31
1934,kyle_bradley,Kyle Bradley,784.2,768.2,4,0,,2010-01-11
1935,niklas_stolze,Niklas Stolze,784.2,742.6,3,0,Lightweight,2022-06-04
1936,zachary_scroggin,Zachary Scroggin,784.1,784.1,1,0,Welterweight,2024-11-09
1937,craig_white,Craig White,784.1,771.7,2,0,,2018-09-08
1938,gianni_vazquez,Gianni Vazquez,784.0,784.0,1,0,Bantamweight,2026-02-07
1939,wagner_prado,Wagner Prado,784.0,762.7,2,0,,2013-01-19
1940,jared_papazian,Jared Papazian,784.0,745.9,3,0,,2012-12-15
1941,jodie_esquibel,Jodie Esquibel,784.0,736.6,4,0,,2019-08-17
1942,vanessa_melo,Vanessa Melo,784.0,763.1,4,1,,2021-01-16
1943,tom_gallicchio,Tom Gallicchio,783.8,783.8,1,0,,2017-07-07
1944,journey_newson,Journey Newson,783.8,748.2,5,0,Catch Weight,2023-04-29
1945,david_mitchell,David Mitchell,783.8,753.8,5,0,,2013-10-09
1946,ednaldo_oliveira,Ednaldo Oliveira,783.8,765.3,2,0,,2013-08-03
1947,carlos_mota,Carlos Mota,783.7,783.7,1,0,Flyweight,2022-10-29
1948,joao_zeferino,Joao Zeferino,783.7,765.2,2,0,,2013-09-04
1949,danyelle_wolf,Danyelle Wolf,783.7,783.7,1,0,Women's Featherweight,2022-09-10
1950,chad_reiner,Chad Reiner,783.6,760.5,2,0,,2007-06-12
1951,derrick_krantz,Derrick Krantz,783.5,768.1,2,0,,2019-08-31
1952,ron_van_clief,Ron Van Clief,783.5,783.5,1,0,,1994-12-16
1953,kamal_shalorus,Kamal Shalorus,783.4,747.7,3,0,,2012-05-15
1954,don_shainis,Don Shainis,783.4,764.9,2,0,Featherweight,2023-02-11
1955,bevon_lewis,Bevon Lewis,783.4,766.4,4,0,,2020-11-07
1956,jason_miller,Jason Miller,783.3,756.4,3,0,,2012-05-26
1957,carlos_barreto,Carlos Barreto,783.2,783.2,1,0,,1997-10-17
1958,ray_rodriguez,Ray Rodriguez,783.2,769.8,2,0,,2021-03-13
1959,jc_cottrell,Jc Cottrell,783.2,762.1,2,0,,2017-01-28
1960,dominic_waters,Dominic Waters,783.2,754.3,3,0,,2016-05-08
1961,matt_bessette,Matt Bessette,783.2,769.5,2,0,,2018-07-06
1962,lucas_brennan,Lucas Brennan,783.2,783.2,1,0,Lightweight,2026-04-25
1963,erick_gonzalez,Erick Gonzalez,783.2,744.0,3,0,Lightweight,2023-02-25
1964,chris_heatherly,Chris Heatherly,783.1,760.0,2,0,,2014-11-15
1965,joseph_gigliotti,Joseph Gigliotti,783.1,761.9,2,0,,2016-12-09
1966,todd_brown,Todd Brown,783.1,762.1,2,0,,2011-03-03
1967,jeff_curran,Jeff Curran,783.1,748.8,3,0,,2012-05-15
1968,anderson_dos_santos,Anderson Dos Santos,783.1,764.5,4,0,,2021-08-07
1969,matt_lucas,Matt Lucas,783.1,783.1,1,0,,2011-11-12
1970,alvin_hines,Alvin Hines,783.1,783.1,1,0,Heavyweight,2025-06-28
1971,cory_hendricks,Cory Hendricks,783.0,783.0,1,0,,2016-07-08
1972,mandy_bohm,Mandy Bohm,783.0,774.8,3,1,Women's Flyweight,2023-05-13
1973,tyler_diamond,Tyler Diamond,783.0,783.0,1,0,,2018-07-06
1974,allan_zuniga,Allan Zuniga,783.0,783.0,1,0,,2018-07-06
1975,dakota_bush,Dakota Bush,783.0,759.9,2,0,Lightweight,2022-01-15
1976,michael_mcbride,Michael Mcbride,783.0,767.3,2,0,,2017-04-22
1977,jay_silva,Jay Silva,783.0,770.0,2,0,,2010-01-11
1978,aaron_phillips,Aaron Phillips,783.0,730.2,4,0,Bantamweight,2023-04-15
1979,saparbeg_safarov,Saparbeg Safarov,783.0,764.5,4,0,,2020-03-07
1980,charlie_ontiveros,Charlie Ontiveros,783.0,744.3,3,0,Lightweight,2022-08-13
1981,liudvik_sholinian,Liudvik Sholinian,783.0,766.1,2,0,Bantamweight,2022-11-05
1982,bobby_voelker,Bobby Voelker,782.9,734.6,4,0,,2014-06-07
1983,nohelin_hernandez,Nohelin Hernandez,782.9,761.7,2,0,,2019-09-28
1984,jorge_patino,Jorge Patino,782.9,782.9,1,0,,1999-01-08
1985,jay_perrin,Jay Perrin,782.8,745.8,3,0,Bantamweight,2022-12-10
1986,pat_audinwood,Pat Audinwood,782.8,764.4,2,0,,2010-12-11
1987,marvin_eastman,Marvin Eastman,782.7,737.3,5,0,,2008-06-21
1988,michal_figlak,Michal Figlak,782.7,767.9,2,0,Lightweight,2024-04-27
1989,saimon_oliveira,Saimon Oliveira,782.7,720.9,4,0,Bantamweight,2025-10-11
1990,marcin_prachnio,Marcin Prachnio,782.6,744.2,11,0,Light Heavyweight,2025-07-19
1991,john_alessio,John Alessio,782.6,728.0,5,0,,2012-07-07
1992,quinn_mulhern,Quinn Mulhern,782.6,764.2,2,0,,2014-01-04
1993,andy_enz,Andy Enz,782.5,750.1,3,0,,2015-01-31
1994,yusuke_kasuya,Yusuke Kasuya,782.4,759.3,2,0,,2016-11-26
1995,felipe_franco,Felipe Franco,782.3,782.3,1,0,Heavyweight,2026-03-21
1996,elvis_mutapcic,Elvis Mutapcic,782.3,762.2,3,0,,2016-12-03
1997,satoshi_honma,Satoshi Honma,782.3,782.3,1,0,,2000-04-14
1998,eddie_ruiz,Eddie Ruiz,782.3,782.3,1,0,,2003-06-06
1999,homer_moore,Homer Moore,782.2,782.2,1,0,,2001-11-02
2000,carl_deaton,Carl Deaton,782.1,764.4,2,0,Lightweight,2023-07-15
2001,sabah_homasi,Sabah Homasi,782.1,743.8,3,0,,2018-01-20
2002,jocelyn_joneslybarger,Jocelyn Joneslybarger,782.1,746.1,3,0,,2017-01-15
2003,anthony_macias,Anthony Macias,782.1,782.1,3,1,,1995-07-14
2004,tim_gorman,Tim Gorman,782.0,763.6,2,0,,2014-11-08
2005,peter_barrett,Peter Barrett,782.0,762.8,2,0,,2020-12-12
2006,stefan_sekulic,Stefan Sekulic,782.0,770.3,2,0,,2021-04-24
2007,josh_hendricks,Josh Hendricks,782.0,782.0,1,0,,2008-11-15
2008,gaetano_pirrello,Gaetano Pirrello,782.0,764.2,2,0,Bantamweight,2021-10-02
2009,mateus_mendonca,Mateus Mendonca,782.0,751.8,3,0,Flyweight,2024-02-24
2010,kazuhiro_nakamura,Kazuhiro Nakamura,782.0,759.2,2,0,,2008-05-24
2011,julio_paulino,Julio Paulino,782.0,766.3,2,0,,2010-09-25
2012,dan_moret,Dan Moret,781.9,752.7,3,0,,2019-06-29
2013,mostapha_alturk,Mostapha Alturk,781.9,745.1,3,0,,2010-04-10
2014,azamat_gashimov,Azamat Gashimov,781.9,760.0,2,0,,2013-05-18
2015,cristina_stanciu,Cristina Stanciu,781.9,759.3,2,0,,2016-07-13
2016,joao_roque,Joao Roque,781.9,781.9,1,0,,2000-06-09
2017,khusein_askhabov,Khusein Askhabov,781.8,781.8,1,0,Featherweight,2023-02-18
2018,alexandre_ferreira,Alexandre Ferreira,781.8,781.8,1,0,,2010-11-13
2019,charalampos_grigoriou,Charalampos Grigoriou,781.8,760.7,2,0,Bantamweight,2024-08-10
2020,shem_rock,Shem Rock,781.8,763.4,2,0,Lightweight,2026-03-21
2021,diana_belbita,Diana Belbita,781.8,737.9,8,0,Women's Flyweight,2025-04-05
2022,mohammad_yahya,Mohammad Yahya,781.7,738.4,3,0,Featherweight,2025-07-26
2023,ryan_couture,Ryan Couture,781.7,763.4,2,0,,2013-08-31
2024,mark_choinski,Mark Choinski,781.7,781.7,1,0,Lightweight,2025-06-07
2025,chad_griggs,Chad Griggs,781.7,764.0,2,0,,2012-11-17
2026,jackson_mcvey,Jackson Mcvey,781.7,780.3,3,1,Middleweight,2026-04-25
2027,kris_moutinho,Kris Moutinho,781.7,727.8,4,0,Bantamweight,2026-02-28
2028,jordan_vucenic,Jordan Vucenic,781.7,764.2,2,0,Lightweight,2025-03-22
2029,lukasz_sajewski,Lukasz Sajewski,781.7,743.9,3,0,,2016-10-08
2030,austin_springer,Austin Springer,781.6,781.6,1,0,,2020-08-29
2031,ben_sosoli,Ben Sosoli,781.6,781.6,1,0,,2020-02-22
2032,alexandre_barros,Alexandre Barros,781.5,781.5,1,0,,2009-01-17
2033,liliya_shakirova,Liliya Shakirova,781.5,781.5,1,0,,2020-10-24
2034,cole_williams,Cole Williams,781.5,760.4,2,0,,2020-10-31
2035,cortavious_romious,Cortavious Romious,781.5,759.4,2,0,Bantamweight,2025-04-05
2036,dan_evensen,Dan Evensen,781.4,758.4,2,0,,2008-12-27
2037,askar_mozharov,Askar Mozharov,781.3,781.3,1,0,Light Heavyweight,2022-06-04
2038,hugo_duarte,Hugo Duarte,781.3,781.3,1,0,,1998-05-15
2039,jason_young,Jason Young,781.3,761.1,4,0,,2012-09-29
2040,kb_bhullar,Kb Bhullar,781.3,762.9,2,0,,2021-05-01
2041,zhalgas_zhumagulov,Zhalgas Zhumagulov,781.3,729.7,7,0,Flyweight,2023-06-24
2042,justin_jones,Justin Jones,781.2,762.9,2,0,,2015-04-04
2043,mike_whitehead,Mike Whitehead,781.2,781.2,1,0,,2006-02-04
2044,josh_shockman,Josh Shockman,781.2,781.2,1,0,,2006-11-18
2045,ramona_pascual,Ramona Pascual,781.2,743.2,3,0,Women's Bantamweight,2022-11-05
2046,ricardo_funch,Ricardo Funch,781.2,731.0,4,0,,2012-06-22
2047,vinicius_salvador,Vinicius Salvador,781.2,752.2,3,0,Bantamweight,2024-05-18
2048,tateki_matsuda,Tateki Matsuda,781.2,767.6,2,0,,2015-01-18
2049,seth_petruzelli,Seth Petruzelli,781.2,722.5,4,0,,2010-11-13
2050,bruno_souza,Bruno Souza,781.2,764.3,2,0,Featherweight,2022-03-26
2051,michihiro_omigawa,Michihiro Omigawa,781.2,726.0,7,0,,2012-08-04
2052,julian_sanchez,Julian Sanchez,781.2,781.2,1,0,,1996-09-20
2053,mike_breeden,Mike Breeden,781.2,771.0,4,1,Lightweight,2023-10-21
2054,mitch_ramirez,Mitch Ramirez,781.2,764.4,2,0,Lightweight,2025-07-12
2055,john_lober,John Lober,781.1,781.1,1,0,,1998-10-16
2056,anthony_lapsley,Anthony Lapsley,781.1,758.6,2,0,,2014-05-10
2057,joe_merritt,Joe Merritt,781.1,781.1,1,0,,2015-06-27
2058,lewis_gonzalez,Lewis Gonzalez,781.1,781.1,1,0,,2015-06-27
2059,matt_horwich,Matt Horwich,781.1,765.8,2,0,,2009-04-01
2060,yuki_sasaki,Yuki Sasaki,781.1,781.1,1,0,,2006-08-17
2061,john_marsh,John Marsh,781.1,781.1,1,0,,2005-04-16
2062,jin_soo_son,Jin Soo Son,781.0,762.8,2,0,,2019-07-20
2063,paul_bradley,Paul Bradley,781.0,771.2,2,0,,2011-11-12
2064,damian_grabowski,Damian Grabowski,781.0,745.4,3,0,,2017-07-22
2065,caio_machado,Caio Machado,781.0,753.6,3,0,Light Heavyweight,2024-11-02
2066,fabio_gurgel,Fabio Gurgel,781.0,781.0,1,0,,1996-09-20
2067,ericka_almeida,Ericka Almeida,781.0,764.3,2,0,,2015-10-24
2068,josh_copeland,Josh Copeland,781.0,762.7,2,0,,2015-03-14
2069,adrian_serrano,Adrian Serrano,781.0,781.0,1,0,,2000-06-09
2070,danny_mitchell,Danny Mitchell,781.0,763.0,2,0,,2014-08-23
2071,thomas_gifford,Thomas Gifford,781.0,758.4,2,0,,2019-10-12
2072,tj_obrien,Tj Obrien,781.0,766.5,2,0,,2011-08-14
2073,jose_daniel_medina,Jose Daniel Medina,781.0,721.9,4,0,Middleweight,2026-02-28
2074,ashley_yoder,Ashley Yoder,780.9,735.4,11,0,Women's Strawweight,2023-10-14
2075,rodney_wallace,Rodney Wallace,780.9,747.6,3,0,,2010-08-07
2076,willamy_freire,Willamy Freire,780.9,780.9,1,0,,2011-01-22
2077,ravena_oliveira,Ravena Oliveira,780.9,740.7,3,0,Women's Strawweight,2026-03-21
2078,paul_creighton,Paul Creighton,780.9,780.9,1,0,,2002-05-10
2079,paul_redmond,Paul Redmond,780.9,759.0,2,0,,2015-07-18
2080,bobby_moffett,Bobby Moffett,780.9,771.1,2,0,,2019-08-10
2081,rudyard_moncayo,Rudyard Moncayo,780.8,780.8,1,0,,1995-07-14
2082,fabio_cherant,Fabio Cherant,780.8,743.1,3,0,Light Heavyweight,2022-02-12
2083,joe_jordan,Joe Jordan,780.8,780.8,1,0,,2006-07-08
2084,rin_nakai,Rin Nakai,780.7,763.9,2,0,,2016-03-19
2085,talita_bernardo,Talita Bernardo,780.7,757.6,4,0,,2019-05-11
2086,aj_dobson,Aj Dobson,780.7,763.5,4,0,Middleweight,2024-03-23
2087,kevin_borjas,Kevin Borjas,780.7,746.7,5,0,Flyweight,2026-02-28
2088,brad_gumm,Brad Gumm,780.7,780.7,2,0,,2000-09-22
2089,mehdi_baghdad,Mehdi Baghdad,780.6,770.8,2,0,,2016-07-07
2090,takenori_sato,Takenori Sato,780.6,761.5,2,0,,2014-09-20
2091,aj_cunningham,Aj Cunningham,780.6,763.2,2,0,Bantamweight,2025-03-15
2092,eric_wisely,Eric Wisely,780.6,762.6,2,0,,2012-04-14
2093,darrell_montague,Darrell Montague,780.6,742.2,3,0,,2015-07-12
2094,marcos_mariano,Marcos Mariano,780.5,763.0,2,0,,2019-09-21
2095,roman_salazar,Roman Salazar,780.5,759.5,2,0,,2015-08-08
2096,isabela_de_padua,Isabela De Padua,780.5,780.5,1,0,,2019-11-16
2097,wulijiburen,Wulijiburen,780.5,746.4,3,0,,2019-02-09
2098,alberto_crane,Alberto Crane,780.5,761.4,2,0,,2008-01-23
2099,harry_hunsucker,Harry Hunsucker,780.4,743.7,3,0,Light Heavyweight,2022-08-20
2100,chris_avila,Chris Avila,780.4,763.8,2,0,,2016-11-05
2101,adam_yandiev,Adam Yandiev,780.4,780.4,1,0,,2018-09-15
2102,maciej_jewtuszko,Maciej Jewtuszko,780.4,780.4,1,0,,2011-02-26
2103,jorge_lopez,Jorge Lopez,780.4,770.4,2,0,,2012-05-15
2104,vince_cachero,Vince Cachero,780.4,757.4,2,0,,2021-02-27
2105,fernie_garcia,Fernie Garcia,780.3,726.6,4,0,Featherweight,2024-02-10
2106,gloria_de_paula,Gloria De Paula,780.3,761.9,4,0,Women's Strawweight,2022-06-18
2107,louie_sutherland,Louie Sutherland,780.3,774.0,3,1,Heavyweight,2026-05-02
2108,dustin_stoltzfus,Dustin Stoltzfus,780.3,739.1,10,0,Middleweight,2025-09-13
2109,chanmi_jeon,Chanmi Jeon,780.3,766.5,2,0,,2017-09-22
2110,yuri_vaulin,Yuri Vaulin,780.3,780.3,1,0,,1997-07-27
2111,nick_aguirre,Nick Aguirre,780.3,759.2,2,0,Bantamweight,2023-11-18
2112,angel_pacheco,Angel Pacheco,780.3,763.0,2,0,Bantamweight,2026-02-28
2113,sung_bin_jo,Sung Bin Jo,780.3,780.3,1,0,,2019-06-01
2114,xavier_foupapokam,Xavier Foupapokam,780.2,761.7,2,0,,2009-05-23
2115,joe_brammer,Joe Brammer,780.2,764.1,2,0,,2010-05-29
2116,mark_holst,Mark Holst,780.2,759.1,2,0,,2010-10-16
2117,david_dodd,David Dodd,780.2,761.8,2,0,,2000-06-09
2118,diego_saraiva,Diego Saraiva,780.2,745.8,3,0,,2007-09-22
2119,konstantin_erokhin,Konstantin Erokhin,780.2,767.4,2,0,,2015-12-11
2120,rafael_tobias,Rafael Tobias,780.2,780.2,1,0,Light Heavyweight,2026-03-07
2121,keita_nakamura,Keita Nakamura,780.2,761.1,11,0,,2019-04-20
2122,guilherme_vasconcelos,Guilherme Vasconcelos,780.1,780.1,1,0,,2014-07-05
2123,luke_caudillo,Luke Caudillo,780.1,757.7,2,0,,2007-11-17
2124,leonardo_guimaraes,Leonardo Guimaraes,780.1,762.2,2,0,,2016-09-17
2125,ryan_macdonald,Ryan Macdonald,780.1,763.2,2,0,,2019-09-14
2126,paul_georgieff,Paul Georgieff,780.1,780.1,1,0,,2007-12-08
2127,allen_frye_jr,Allen Frye Jr,780.0,780.0,1,0,Heavyweight,2025-12-13
2128,sangwook_kim,Sangwook Kim,780.0,780.0,1,0,Lightweight,2026-01-31
2129,gadzhi_omargadzhiev,Gadzhi Omargadzhiev,780.0,762.5,2,0,Welterweight,2022-10-22
2130,roldan_sangchaan,Roldan Sangchaan,780.0,759.1,2,0,,2015-05-16
2131,phillipe_nover,Phillipe Nover,780.0,728.3,7,0,,2017-02-11
2132,nick_serra,Nick Serra,780.0,780.0,1,0,,2002-06-22
2133,sako_chivitchian,Sako Chivitchian,780.0,780.0,1,0,,2010-12-04
2134,tyler_toner,Tyler Toner,780.0,780.0,1,0,,2010-12-04
2135,josh_grispi,Josh Grispi,780.0,725.9,4,0,,2013-02-16
2136,brendon_marotte,Brendon Marotte,780.0,761.2,2,0,Featherweight,2024-09-07
2137,rostem_akman,Rostem Akman,780.0,767.4,2,0,,2019-10-05
2138,amilcar_alves,Amilcar Alves,780.0,763.2,2,0,,2011-01-22
2139,leonardo_morales,Leonardo Morales,780.0,759.1,2,0,,2015-06-06
2140,dileno_lopes,Dileno Lopes,780.0,767.4,2,0,,2016-07-07
2141,antonio_arroyo,Antonio Arroyo,780.0,745.8,3,0,Middleweight,2021-09-18
2142,norifumi_yamamoto,Norifumi Yamamoto,780.0,742.6,3,0,,2012-02-25
2143,antonio_banuelos,Antonio Banuelos,780.0,780.0,1,0,,2011-02-05
2144,rodolfo_rubio_perez,Rodolfo Rubio Perez,780.0,780.0,1,0,,2014-11-08
2145,hailey_cowan,Hailey Cowan,780.0,741.7,3,0,Women's Bantamweight,2026-04-04
2146,steve_berger,Steve Berger,780.0,758.3,2,0,,2002-06-22
2147,grigory_popov,Grigory Popov,780.0,767.3,2,0,,2019-11-09
2148,curtis_stout,Curtis Stout,780.0,758.9,2,0,,2004-06-19
2149,daniel_spohn,Daniel Spohn,780.0,780.0,1,0,,2014-07-06
2150,alex_ricci,Alex Ricci,780.0,762.9,2,0,,2017-02-19
2151,chris_indich,Chris Indich,780.0,757.3,2,0,,2014-06-28
2152,kwan_ho_kwak,Kwan Ho Kwak,780.0,760.5,2,0,,2017-06-17
2153,emily_kagan,Emily Kagan,780.0,759.0,2,0,,2015-12-10
2154,romie_aram,Romie Aram,780.0,780.0,1,0,,2003-04-25
2155,marnic_mann,Marnic Mann,780.0,761.8,2,0,Women's Strawweight,2024-04-27
2156,cole_escovedo,Cole Escovedo,780.0,742.1,3,0,,2011-11-12
2157,aaron_riley,Aaron Riley,780.0,743.5,9,0,,2013-07-27
2158,richard_crunkilton,Richard Crunkilton,780.0,780.0,1,0,,2003-04-25
2159,chuck_oneil,Chuck Oneil,780.0,780.0,1,0,,2011-06-04
2160,ryan_mcgillivray,Ryan Mcgillivray,780.0,780.0,1,0,,2011-06-04
2161,horacio_gutierrez,Horacio Gutierrez,780.0,759.3,2,0,,2016-08-06
2162,alex_gorgees,Alex Gorgees,780.0,780.0,1,0,,2018-12-01
2163,jay_cucciniello,Jay Cucciniello,780.0,780.0,1,0,,2018-07-06
2164,andre_gusmao,Andre Gusmao,780.0,759.9,2,0,,2009-05-23
2165,pedro_falcao,Pedro Falcao,780.0,765.4,2,0,Bantamweight,2025-04-05
2166,jumabieke_tuerxun,Jumabieke Tuerxun,780.0,742.2,3,0,,2014-11-07
2167,andreas_stahl,Andreas Stahl,780.0,760.7,2,0,,2015-12-10
